feature_row_0based,sample_id,official_word_index,official_word,text_char_start_0based,text_char_end_exclusive,bert_token_positions_0based,bert_wordpieces,bert_subword_count,text_feature_valid_mask,final_primary_start_time_wav_s,final_primary_end_time_wav_s,final_primary_valid_mask,timestamp_status
1630,-RfYyzHpjk4$_$11,7,get,30,33,8,get,1,1,2.390000104904175,2.5799999237060547,1,mfa_primary_exact_transcript_auto_qc_pass
1631,-RfYyzHpjk4$_$11,8,your,34,38,9,your,1,1,2.5799999237060547,2.6500000953674316,1,mfa_primary_exact_transcript_auto_qc_pass
1632,-RfYyzHpjk4$_$11,9,business,39,47,10,business,1,1,2.6500000953674316,2.940000057220459,1,mfa_primary_exact_transcript_auto_qc_pass
1633,-RfYyzHpjk4$_$11,10,colleagues,48,58,11,colleagues,1,1,2.990000009536743,3.319999933242798,1,mfa_primary_exact_transcript_auto_qc_pass
1634,-RfYyzHpjk4$_$11,11,lined,59,64,12,lined,1,1,3.319999933242798,3.5899999141693115,1,mfa_primary_exact_transcript_auto_qc_pass
1635,-RfYyzHpjk4$_$11,12,up,65,67,13,up,1,1,3.5899999141693115,3.7200000286102295,1,mfa_primary_exact_transcript_auto_qc_pass
1636,-RfYyzHpjk4$_$11,13,and,68,71,14,and,1,1,3.7699999809265137,3.859999895095825,1,mfa_primary_exact_transcript_auto_qc_pass
1637,-RfYyzHpjk4$_$11,14,have,72,76,15,have,1,1,3.859999895095825,4.03000020980835,1,mfa_primary_exact_transcript_auto_qc_pass
1638,-RfYyzHpjk4$_$11,15,a,77,78,16,a,1,1,4.03000020980835,4.059999942779541,1,mfa_primary_exact_transcript_auto_qc_pass
1639,-RfYyzHpjk4$_$11,16,good,79,83,17,good,1,1,4.059999942779541,4.260000228881836,1,mfa_primary_exact_transcript_auto_qc_pass
1640,-RfYyzHpjk4$_$11,17,time,84,88,18,time,1,1,4.260000228881836,4.539999961853027,1,mfa_primary_exact_transcript_auto_qc_pass
1641,-RfYyzHpjk4$_$8,1,It's,0,4,1;2;3,it ' s,3,1,0.5,0.6000000238418579,1,mfa_primary_unique_word_overlap_auto_qc_pass
1642,-RfYyzHpjk4$_$8,2,pretty,5,11,4,pretty,1,1,0.7200000286102295,0.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1643,-RfYyzHpjk4$_$8,3,pretty,13,19,6,pretty,1,1,0.9700000286102295,1.2200000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1644,-RfYyzHpjk4$_$8,4,easy,20,24,7,easy,1,1,1.2200000286102295,1.5399999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
1645,-RfYyzHpjk4$_$8,5,to,25,27,8,to,1,1,1.5399999618530273,1.6399999856948853,1,mfa_primary_unique_word_overlap_auto_qc_pass
1646,-RfYyzHpjk4$_$8,6,do,28,30,9,do,1,1,1.6399999856948853,1.8799999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
1647,-RfYyzHpjk4$_$8,7,but,31,34,10,but,1,1,1.909999966621399,2.049999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
1648,-RfYyzHpjk4$_$8,8,you,35,38,11,you,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1649,-RfYyzHpjk4$_$8,9,got,39,42,12,got,1,1,2.1500000953674316,2.2799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1650,-RfYyzHpjk4$_$8,10,to,43,45,13,to,1,1,2.2799999713897705,2.369999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
1651,-RfYyzHpjk4$_$8,11,set,46,49,14,set,1,1,2.369999885559082,2.630000114440918,1,mfa_primary_unique_word_overlap_auto_qc_pass
1652,-RfYyzHpjk4$_$8,12,up,50,52,15,up,1,1,2.630000114440918,2.819999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1653,-RfYyzHpjk4$_$8,13,those,53,58,16,those,1,1,2.819999933242798,3.0,1,mfa_primary_unique_word_overlap_auto_qc_pass
1654,-RfYyzHpjk4$_$8,14,numbers,59,66,17,numbers,1,1,3.0,3.309999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1655,-RfYyzHpjk4$_$8,15,ahead,67,72,18,ahead,1,1,3.309999942779541,3.569999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1656,-RfYyzHpjk4$_$8,16,of,73,75,19,of,1,1,3.569999933242798,3.6700000762939453,1,mfa_primary_unique_word_overlap_auto_qc_pass
1657,-RfYyzHpjk4$_$8,17,time,76,80,20,time,1,1,3.6700000762939453,3.990000009536743,1,mfa_primary_unique_word_overlap_auto_qc_pass
1658,-RfYyzHpjk4$_$2,1,You,0,3,1,you,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1659,-RfYyzHpjk4$_$2,2,can,4,7,2,can,1,1,0.6100000143051147,0.7300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1660,-RfYyzHpjk4$_$2,3,make,8,12,3,make,1,1,0.7300000190734863,0.8999999761581421,1,mfa_primary_unique_word_overlap_auto_qc_pass
1661,-RfYyzHpjk4$_$2,4,a,13,14,4,a,1,1,0.8999999761581421,0.9399999976158142,1,mfa_primary_unique_word_overlap_auto_qc_pass
1662,-RfYyzHpjk4$_$2,5,conference,15,25,5,conference,1,1,0.9399999976158142,1.3300000429153442,1,mfa_primary_unique_word_overlap_auto_qc_pass
1663,-RfYyzHpjk4$_$2,6,call,26,30,6,call,1,1,1.3300000429153442,1.5499999523162842,1,mfa_primary_unique_word_overlap_auto_qc_pass
1664,-RfYyzHpjk4$_$2,7,but,31,34,7,but,1,1,1.5499999523162842,1.6299999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
1665,-RfYyzHpjk4$_$2,8,it,35,37,8,it,1,1,1.6299999952316284,1.75,1,mfa_primary_unique_word_overlap_auto_qc_pass
1666,-RfYyzHpjk4$_$2,9,takes,38,43,9,takes,1,1,1.75,1.9299999475479126,1,mfa_primary_unique_word_overlap_auto_qc_pass
1667,-RfYyzHpjk4$_$2,10,quite,44,49,10,quite,1,1,2.0399999618530273,2.240000009536743,1,mfa_primary_unique_word_overlap_auto_qc_pass
1668,-RfYyzHpjk4$_$2,11,a,50,51,11,a,1,1,2.240000009536743,2.2799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1669,-RfYyzHpjk4$_$2,12,bit,52,55,12,bit,1,1,2.2799999713897705,2.440000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1670,-RfYyzHpjk4$_$2,13,of,56,58,13,of,1,1,2.440000057220459,2.5899999141693115,1,mfa_primary_unique_word_overlap_auto_qc_pass
1671,-RfYyzHpjk4$_$2,14,planning,59,67,14,planning,1,1,2.5899999141693115,2.8499999046325684,1,mfa_primary_unique_word_overlap_auto_qc_pass
1672,-RfYyzHpjk4$_$2,15,well,69,73,16,well,1,1,2.8499999046325684,2.940000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1673,-RfYyzHpjk4$_$2,16,not,74,77,17,not,1,1,2.940000057220459,3.069999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1674,-RfYyzHpjk4$_$2,17,a,78,79,18,a,1,1,3.069999933242798,3.130000114440918,1,mfa_primary_unique_word_overlap_auto_qc_pass
1675,-RfYyzHpjk4$_$2,18,lot,80,83,19,lot,1,1,3.130000114440918,3.3399999141693115,1,mfa_primary_unique_word_overlap_auto_qc_pass
1676,-RfYyzHpjk4$_$2,19,of,84,86,20,of,1,1,3.3399999141693115,3.4700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1677,-RfYyzHpjk4$_$2,20,planning,87,95,21,planning,1,1,3.4700000286102295,3.7799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1678,-RfYyzHpjk4$_$2,21,it's,96,100,22;23;24,it ' s,3,1,3.7799999713897705,3.890000104904175,1,mfa_primary_unique_word_overlap_auto_qc_pass
1679,-RfYyzHpjk4$_$2,22,pretty,101,107,25,pretty,1,1,3.890000104904175,4.170000076293945,1,mfa_primary_unique_word_overlap_auto_qc_pass
1680,-RfYyzHpjk4$_$2,23,easy,108,112,26,easy,1,1,4.170000076293945,4.449999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1681,-RfYyzHpjk4$_$2,24,to,113,115,27,to,1,1,4.449999809265137,4.570000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
1682,-RfYyzHpjk4$_$2,25,do,116,118,28,do,1,1,4.570000171661377,4.860000133514404,1,mfa_primary_unique_word_overlap_auto_qc_pass
1683,-UUCSKoHeMA$_$0,1,I,0,1,1,i,1,1,1.4199999570846558,1.5700000524520874,1,mfa_primary_unique_word_overlap_auto_qc_pass
1684,-UUCSKoHeMA$_$0,2,mentioned,2,11,2,mentioned,1,1,1.5700000524520874,2.0299999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1685,-UUCSKoHeMA$_$0,3,a,12,13,3,a,1,1,2.0299999713897705,2.069999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1686,-UUCSKoHeMA$_$0,4,word,14,18,4,word,1,1,2.069999933242798,2.5999999046325684,1,mfa_primary_unique_word_overlap_auto_qc_pass
1687,-UUCSKoHeMA$_$0,5,in,19,21,5,in,1,1,2.640000104904175,2.759999990463257,1,mfa_primary_unique_word_overlap_auto_qc_pass
1688,-UUCSKoHeMA$_$0,6,the,22,25,6,the,1,1,2.759999990463257,2.859999895095825,1,mfa_primary_unique_word_overlap_auto_qc_pass
1689,-UUCSKoHeMA$_$0,7,last,26,30,7,last,1,1,2.859999895095825,3.2699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1690,-UUCSKoHeMA$_$0,8,clip,31,35,8,clip,1,1,3.2699999809265137,3.7100000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1691,-UUCSKoHeMA$_$0,9,called,36,42,9,called,1,1,3.7100000381469727,4.050000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1692,-UUCSKoHeMA$_$0,10,monotone,44,52,11;12,mono ##tone,2,1,4.050000190734863,5.090000152587891,1,mfa_primary_unique_word_overlap_auto_qc_pass
1693,-UUCSKoHeMA$_$0,11,and,55,58,15,and,1,1,5.440000057220459,5.559999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1694,-UUCSKoHeMA$_$0,12,I,59,60,16,i,1,1,5.559999942779541,5.599999904632568,1,mfa_primary_unique_word_overlap_auto_qc_pass
1695,-UUCSKoHeMA$_$0,13,want,61,65,17,want,1,1,5.599999904632568,5.869999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
1696,-UUCSKoHeMA$_$0,14,to,66,68,18,to,1,1,5.869999885559082,5.940000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1697,-UUCSKoHeMA$_$0,15,talk,69,73,19,talk,1,1,5.940000057220459,6.150000095367432,1,mfa_primary_unique_word_overlap_auto_qc_pass
1698,-UUCSKoHeMA$_$0,16,about,74,79,20,about,1,1,6.150000095367432,6.46999979019165,1,mfa_primary_unique_word_overlap_auto_qc_pass
1699,-UUCSKoHeMA$_$0,17,that,80,84,21,that,1,1,6.46999979019165,6.71999979019165,1,mfa_primary_unique_word_overlap_auto_qc_pass
1700,-UUCSKoHeMA$_$0,18,briefly,85,92,22,briefly,1,1,6.71999979019165,7.28000020980835,1,mfa_primary_unique_word_overlap_auto_qc_pass
1701,-ri04Z7vwnc$_$0,1,going,0,5,1,going,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1702,-ri04Z7vwnc$_$0,2,to,6,8,2,to,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1703,-ri04Z7vwnc$_$0,3,get,9,12,3,get,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1704,-ri04Z7vwnc$_$0,4,married,13,20,4,married,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1705,-ri04Z7vwnc$_$0,5,or,21,23,5,or,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1706,-ri04Z7vwnc$_$0,6,are,24,27,6,are,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1707,-ri04Z7vwnc$_$0,7,already,28,35,7,already,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1708,-ri04Z7vwnc$_$0,8,married,36,43,8,married,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1709,-ri04Z7vwnc$_$2,1,most,0,4,1,most,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1710,-ri04Z7vwnc$_$2,2,people,5,11,2,people,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1711,-ri04Z7vwnc$_$2,3,think,12,17,3,think,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1712,-ri04Z7vwnc$_$2,4,it'll,18,23,4;5;6,it ' ll,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1713,-ri04Z7vwnc$_$2,5,sort,24,28,7,sort,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1714,-ri04Z7vwnc$_$2,6,itself,29,35,8,itself,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1715,-ri04Z7vwnc$_$2,7,out,36,39,9,out,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1716,-ri04Z7vwnc$_$2,8,we'll,42,47,12;13;14,we ' ll,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1717,-ri04Z7vwnc$_$2,9,discuss,48,55,15,discuss,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1718,-ri04Z7vwnc$_$2,10,it,56,58,16,it,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1719,-ri04Z7vwnc$_$2,11,later,59,64,17,later,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1720,-ri04Z7vwnc$_$2,12,it's,67,71,20;21;22,it ' s,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1721,-ri04Z7vwnc$_$2,13,not,72,75,23,not,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1722,-ri04Z7vwnc$_$2,14,something,76,85,24,something,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1723,-ri04Z7vwnc$_$2,15,too,86,89,25,too,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1724,-ri04Z7vwnc$_$2,16,important,90,99,26,important,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1725,-ri04Z7vwnc$_$5,1,So,2,4,2,so,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1726,-ri04Z7vwnc$_$5,2,I,5,6,3,i,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1727,-ri04Z7vwnc$_$5,3,think,7,12,4,think,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1728,-ri04Z7vwnc$_$5,4,it's,13,17,5;6;7,it ' s,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1729,-ri04Z7vwnc$_$5,5,important,18,27,8,important,1,1,3.069999933242798,3.43975,1,mfa_primary_unique_word_overlap_auto_qc_pass
1730,-ri04Z7vwnc$_$5,6,to,28,30,9,to,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1731,-ri04Z7vwnc$_$5,7,discuss,31,38,10,discuss,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1732,-ri04Z7vwnc$_$5,8,finances,39,47,11,finances,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1733,-s9qJ7ATP7w$_$1,1,But,0,3,1,but,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1734,-s9qJ7ATP7w$_$1,2,the,4,7,2,the,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1735,-s9qJ7ATP7w$_$1,3,hardest,8,15,3,hardest,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1736,-s9qJ7ATP7w$_$1,4,thing,16,21,4,thing,1,1,1.7599999904632568,1.909999966621399,1,mfa_primary_unique_word_overlap_auto_qc_pass
1737,-s9qJ7ATP7w$_$1,5,in,22,24,5,in,1,1,1.909999966621399,1.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1738,-s9qJ7ATP7w$_$1,6,life,25,29,6,life,1,1,1.9700000286102295,2.180000066757202,1,mfa_primary_unique_word_overlap_auto_qc_pass
1739,-s9qJ7ATP7w$_$1,7,to,30,32,7,to,1,1,2.180000066757202,2.2699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1740,-s9qJ7ATP7w$_$1,8,learn,33,38,8,learn,1,1,2.2699999809265137,2.8399999141693115,1,mfa_primary_unique_word_overlap_auto_qc_pass
1741,-s9qJ7ATP7w$_$1,9,is,40,42,10,is,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1742,-s9qJ7ATP7w$_$1,10,to,43,45,11,to,1,1,3.2100000381469727,3.3299999237060547,1,mfa_primary_unique_word_overlap_auto_qc_pass
1743,-s9qJ7ATP7w$_$1,11,lose,46,50,12,lose,1,1,3.3299999237060547,3.7100000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1744,-s9qJ7ATP7w$_$0,1,they,0,4,1,they,1,1,0.0,0.09000000357627869,1,mfa_primary_unique_word_overlap_auto_qc_pass
1745,-s9qJ7ATP7w$_$0,2,have,5,9,2,have,1,1,0.09000000357627869,0.3199999928474426,1,mfa_primary_unique_word_overlap_auto_qc_pass
1746,-s9qJ7ATP7w$_$0,3,doubt,10,15,3,doubt,1,1,0.3199999928474426,0.6600000262260437,1,mfa_primary_unique_word_overlap_auto_qc_pass
1747,-s9qJ7ATP7w$_$0,4,they,17,21,5,they,1,1,0.6600000262260437,0.7699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1748,-s9qJ7ATP7w$_$0,5,have,22,26,6,have,1,1,0.7699999809265137,0.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1749,-s9qJ7ATP7w$_$0,6,fear,27,31,7,fear,1,1,0.9700000286102295,1.440000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1750,-s9qJ7ATP7w$_$0,7,they,33,37,9,they,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1751,-s9qJ7ATP7w$_$0,8,lose,38,42,10,lose,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1752,-s9qJ7ATP7w$_$0,9,in,43,45,11,in,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1753,-s9qJ7ATP7w$_$0,10,a,46,47,12,a,1,1,2.2300000190734863,2.2799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1754,-s9qJ7ATP7w$_$0,11,Ferrari,48,55,13,ferrari,1,1,2.2799999713897705,2.7799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1755,-s9qJ7ATP7w$_$0,12,race,56,60,14,race,1,1,2.7799999713897705,3.140000104904175,1,mfa_primary_unique_word_overlap_auto_qc_pass
1756,-s9qJ7ATP7w$_$0,13,or,62,64,16,or,1,1,3.140000104904175,3.200000047683716,1,mfa_primary_unique_word_overlap_auto_qc_pass
1757,-s9qJ7ATP7w$_$0,14,they,65,69,17,they,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1758,-s9qJ7ATP7w$_$0,15,lose,70,74,18,lose,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1759,-s9qJ7ATP7w$_$0,16,in,75,77,19,in,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1760,-s9qJ7ATP7w$_$0,17,a,78,79,20,a,1,1,3.9000000953674316,4.269999980926514,1,mfa_primary_unique_word_overlap_auto_qc_pass
1761,-s9qJ7ATP7w$_$0,18,race,80,84,21,race,1,1,4.420000076293945,4.880000114440918,1,mfa_primary_unique_word_overlap_auto_qc_pass
1762,-s9qJ7ATP7w$_$0,19,and,86,89,23,and,1,1,5.170000076293945,5.289999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
1763,-s9qJ7ATP7w$_$0,20,then,90,94,24,then,1,1,5.289999961853027,5.409999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1764,-s9qJ7ATP7w$_$0,21,they,95,99,25,they,1,1,5.409999847412109,5.519999980926514,1,mfa_primary_unique_word_overlap_auto_qc_pass
1765,-s9qJ7ATP7w$_$0,22,just,100,104,26,just,1,1,5.519999980926514,5.760000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
1766,-s9qJ7ATP7w$_$0,23,give,105,109,27,give,1,1,5.760000228881836,5.929999828338623,1,mfa_primary_unique_word_overlap_auto_qc_pass
1767,-s9qJ7ATP7w$_$0,24,up,110,112,28,up,1,1,5.929999828338623,6.159999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1768,-s9qJ7ATP7w$_$5,1,I,0,1,1,i,1,1,1.1200000047683716,1.2599999904632568,1,mfa_primary_unique_word_overlap_auto_qc_pass
1769,-s9qJ7ATP7w$_$5,2,have,2,6,2,have,1,1,1.2599999904632568,1.4600000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1770,-s9qJ7ATP7w$_$5,3,been,7,11,3,been,1,1,1.4600000381469727,1.7300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1771,-s9qJ7ATP7w$_$5,4,beat,12,16,4,beat,1,1,1.7300000190734863,2.009999990463257,1,mfa_primary_unique_word_overlap_auto_qc_pass
1772,-s9qJ7ATP7w$_$5,5,up,17,19,5,up,1,1,2.009999990463257,2.4800000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1773,-s9qJ7ATP7w$_$5,6,and,20,23,6,and,1,1,2.4800000190734863,2.809999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1774,-s9qJ7ATP7w$_$5,7,put,24,27,7,put,1,1,2.809999942779541,3.059999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1775,-s9qJ7ATP7w$_$5,8,down,28,32,8,down,1,1,3.059999942779541,3.690000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1776,-s9qJ7ATP7w$_$5,9,and,33,36,9,and,1,1,3.7200000286102295,4.070000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
1777,-s9qJ7ATP7w$_$5,10,everything,37,47,10,everything,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1778,-s9qJ7ATP7w$_$5,11,that,48,52,11,that,1,1,5.239999771118164,5.400000095367432,1,mfa_primary_unique_word_overlap_auto_qc_pass
1779,-s9qJ7ATP7w$_$5,12,can,53,56,12,can,1,1,5.400000095367432,5.570000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
1780,-s9qJ7ATP7w$_$5,13,go,57,59,13,go,1,1,5.570000171661377,5.760000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
1781,-s9qJ7ATP7w$_$5,14,wrong,60,65,14,wrong,1,1,5.760000228881836,6.429999828338623,1,mfa_primary_unique_word_overlap_auto_qc_pass
1782,-s9qJ7ATP7w$_$5,15,has,67,70,16,has,1,1,6.679999828338623,6.829999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
1783,-s9qJ7ATP7w$_$5,16,gone,71,75,17,gone,1,1,6.829999923706055,7.090000152587891,1,mfa_primary_unique_word_overlap_auto_qc_pass
1784,-s9qJ7ATP7w$_$5,17,wrong,76,81,18,wrong,1,1,7.090000152587891,7.409999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1785,-s9qJ7ATP7w$_$5,18,for,82,85,19,for,1,1,7.409999847412109,7.659999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1786,-s9qJ7ATP7w$_$5,19,me,86,88,20,me,1,1,7.659999847412109,7.849999904632568,1,mfa_primary_unique_word_overlap_auto_qc_pass
1787,-s9qJ7ATP7w$_$4,1,I,0,1,1,i,1,1,0.5400000214576721,0.6700000166893005,1,mfa_primary_unique_word_overlap_auto_qc_pass
1788,-s9qJ7ATP7w$_$4,2,have,2,6,2,have,1,1,0.6700000166893005,0.8600000143051147,1,mfa_primary_unique_word_overlap_auto_qc_pass
1789,-s9qJ7ATP7w$_$4,3,lost,7,11,3,lost,1,1,0.8600000143051147,1.2300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1790,-s9qJ7ATP7w$_$4,4,at,12,14,4,at,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1791,-s9qJ7ATP7w$_$4,5,everything,15,25,5,everything,1,1,1.600000023841858,2.109999895095825,1,mfa_primary_unique_word_overlap_auto_qc_pass
1792,-s9qJ7ATP7w$_$4,6,you,26,29,6,you,1,1,2.109999895095825,2.2300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1793,-s9qJ7ATP7w$_$4,7,can,30,33,7,can,1,1,2.2300000190734863,2.4000000953674316,1,mfa_primary_unique_word_overlap_auto_qc_pass
1794,-s9qJ7ATP7w$_$4,8,imagine,34,41,8,imagine,1,1,2.4000000953674316,2.9100000858306885,1,mfa_primary_unique_word_overlap_auto_qc_pass
1795,-s9qJ7ATP7w$_$4,9,seriously,43,52,10,seriously,1,1,2.9100000858306885,3.430000066757202,1,mfa_primary_unique_word_overlap_auto_qc_pass
1796,-s9qJ7ATP7w$_$7,1,I,0,1,1,i,1,1,0.0,0.14000000059604645,1,mfa_primary_unique_word_overlap_auto_qc_pass
1797,-s9qJ7ATP7w$_$7,2,used,2,6,2,used,1,1,0.550000011920929,0.7799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1798,-s9qJ7ATP7w$_$7,3,to,7,9,3,to,1,1,0.7799999713897705,0.8500000238418579,1,mfa_primary_unique_word_overlap_auto_qc_pass
1799,-s9qJ7ATP7w$_$7,4,work,10,14,4,work,1,1,0.8500000238418579,1.0199999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1800,-s9qJ7ATP7w$_$7,5,for,15,18,5,for,1,1,1.0199999809265137,1.100000023841858,1,mfa_primary_unique_word_overlap_auto_qc_pass
1801,-s9qJ7ATP7w$_$7,6,Warren,19,25,6,warren,1,1,1.100000023841858,1.3899999856948853,1,mfa_primary_unique_word_overlap_auto_qc_pass
1802,-s9qJ7ATP7w$_$7,7,Avis,26,30,7;8,av ##is,2,1,1.3899999856948853,1.7799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1803,-s9qJ7ATP7w$_$7,8,the,32,35,10,the,1,1,1.909999966621399,1.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1804,-s9qJ7ATP7w$_$7,9,guy,36,39,11,guy,1,1,1.9700000286102295,2.1500000953674316,1,mfa_primary_unique_word_overlap_auto_qc_pass
1805,-s9qJ7ATP7w$_$7,10,who,40,43,12,who,1,1,2.1500000953674316,2.2100000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1806,-s9qJ7ATP7w$_$7,11,started,44,51,13,started,1,1,2.2100000381469727,2.5299999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1807,-s9qJ7ATP7w$_$7,12,Avis,52,56,14;15,av ##is,2,1,2.5299999713897705,2.799999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
1808,-s9qJ7ATP7w$_$7,13,Rent,57,61,16,rent,1,1,2.799999952316284,2.940000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1809,-s9qJ7ATP7w$_$7,14,a,62,63,17,a,1,1,2.940000057220459,2.9800000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1810,-s9qJ7ATP7w$_$7,15,Car,64,67,18,car,1,1,2.9800000190734863,3.1600000858306885,1,mfa_primary_unique_word_overlap_auto_qc_pass
1811,-s9qJ7ATP7w$_$7,16,and,69,72,20,and,1,1,3.1600000858306885,3.259999990463257,1,mfa_primary_unique_word_overlap_auto_qc_pass
