sample_id,official_word_index,official_word,text_feature_row_0based,word_start_wav_s,word_end_wav_s,word_start_source_s,word_end_source_s,timestamp_evidence_tier,timestamp_status,text_valid_mask,word_time_valid_mask,audio_valid_mask,audio_f0_valid_mask,visual_valid_mask,visual_nearest_candidate_mask,audio_frame_start_index_0based,audio_frame_end_index_exclusive,audio_frame_count,f0_voiced_frame_count,visual_frame_start_index_0based,visual_frame_end_index_exclusive,visual_frame_count,visual_valid_face_frame_count,visual_status,nearest_visual_frame_index_0based,nearest_visual_distance_to_interval_s
-s9qJ7ATP7w$_$4,3,lost,1789,0.8600000143051147,1.2300000190734863,0.8600000143051147,1.2300000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,87,124,37,26,9,13,4,0,in_interval_frames_no_valid_face,4,0.4600000143051147
-s9qJ7ATP7w$_$4,4,at,1790,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$4,5,everything,1791,1.600000023841858,2.109999895095825,1.600000023841858,2.109999895095825,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,161,211,50,50,17,22,5,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$4,6,you,1792,2.109999895095825,2.2300000190734863,2.109999895095825,2.2300000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,211,224,13,13,22,23,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$4,7,can,1793,2.2300000190734863,2.4000000953674316,2.2300000190734863,2.4000000953674316,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,224,241,17,7,23,25,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$4,8,imagine,1794,2.4000000953674316,2.9100000858306885,2.4000000953674316,2.9100000858306885,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,241,292,51,37,25,30,5,5,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$4,9,seriously,1795,2.9100000858306885,3.430000066757202,2.9100000858306885,3.430000066757202,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,292,344,52,37,30,35,5,5,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,1,I,1796,0.0,0.14000000059604645,0.0,0.14000000059604645,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,0,15,15,0,0,2,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,2,used,1797,0.550000011920929,0.7799999713897705,0.550000011920929,0.7799999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,56,78,22,19,6,8,2,0,in_interval_frames_no_valid_face,1,0.450000011920929
-s9qJ7ATP7w$_$7,3,to,1798,0.7799999713897705,0.8500000238418579,0.7799999713897705,0.8500000238418579,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,78,86,8,8,8,9,1,0,in_interval_frames_no_valid_face,1,0.6799999713897705
-s9qJ7ATP7w$_$7,4,work,1799,0.8500000238418579,1.0199999809265137,0.8500000238418579,1.0199999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,86,102,16,15,9,11,2,0,in_interval_frames_no_valid_face,1,0.7500000238418579
-s9qJ7ATP7w$_$7,5,for,1800,1.0199999809265137,1.100000023841858,1.0199999809265137,1.100000023841858,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,0,0,102,111,9,0,11,12,1,0,in_interval_frames_no_valid_face,1,0.9199999809265137
-s9qJ7ATP7w$_$7,6,Warren,1801,1.100000023841858,1.3899999856948853,1.100000023841858,1.3899999856948853,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,111,139,28,24,12,14,2,0,in_interval_frames_no_valid_face,1,1.0000000238418578
-s9qJ7ATP7w$_$7,7,Avis,1802,1.3899999856948853,1.7799999713897705,1.3899999856948853,1.7799999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,139,178,39,17,14,18,4,0,in_interval_frames_no_valid_face,1,1.2899999856948852
-s9qJ7ATP7w$_$7,8,the,1803,1.909999966621399,1.9700000286102295,1.909999966621399,1.9700000286102295,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,191,198,7,7,20,20,0,0,no_visual_frame_in_interval,32,1.2299999713897707
-s9qJ7ATP7w$_$7,9,guy,1804,1.9700000286102295,2.1500000953674316,1.9700000286102295,2.1500000953674316,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,198,216,18,18,20,22,2,0,in_interval_frames_no_valid_face,32,1.0499999046325685
-s9qJ7ATP7w$_$7,10,who,1805,2.1500000953674316,2.2100000381469727,2.1500000953674316,2.2100000381469727,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,216,222,6,6,22,23,1,0,in_interval_frames_no_valid_face,32,0.9899999618530275
-s9qJ7ATP7w$_$7,11,started,1806,2.2100000381469727,2.5299999713897705,2.2100000381469727,2.5299999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,222,253,31,20,23,26,3,0,in_interval_frames_no_valid_face,32,0.6700000286102297
-s9qJ7ATP7w$_$7,12,Avis,1807,2.5299999713897705,2.799999952316284,2.5299999713897705,2.799999952316284,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,253,280,27,26,26,28,2,0,in_interval_frames_no_valid_face,32,0.400000047683716
-s9qJ7ATP7w$_$7,13,Rent,1808,2.799999952316284,2.940000057220459,2.799999952316284,2.940000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,280,295,15,15,28,30,2,0,in_interval_frames_no_valid_face,32,0.2599999427795412
-s9qJ7ATP7w$_$7,14,a,1809,2.940000057220459,2.9800000190734863,2.940000057220459,2.9800000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,295,299,4,4,30,30,0,0,no_visual_frame_in_interval,32,0.21999998092651385
-s9qJ7ATP7w$_$7,15,Car,1810,2.9800000190734863,3.1600000858306885,2.9800000190734863,3.1600000858306885,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,299,317,18,16,30,32,2,0,in_interval_frames_no_valid_face,32,0.0399999141693117
-s9qJ7ATP7w$_$7,16,and,1811,3.1600000858306885,3.259999990463257,3.1600000858306885,3.259999990463257,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,317,326,9,5,32,33,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,17,he,1812,3.259999990463257,3.369999885559082,3.259999990463257,3.369999885559082,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,326,337,11,11,33,34,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,18,said,1813,3.369999885559082,3.5799999237060547,3.369999885559082,3.5799999237060547,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,337,358,21,18,34,36,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,19,to,1814,3.5799999237060547,3.700000047683716,3.5799999237060547,3.700000047683716,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,358,371,13,4,36,38,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,20,me,1815,3.700000047683716,3.759999990463257,3.700000047683716,3.759999990463257,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,371,376,5,3,38,38,0,0,no_visual_frame_in_interval,37,4.7683715642676816e-08
-s9qJ7ATP7w$_$7,21,one,1816,3.759999990463257,3.9800000190734863,3.759999990463257,3.9800000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,376,399,23,23,38,40,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,22,day,1817,3.9800000190734863,4.340000152587891,3.9800000190734863,4.340000152587891,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,399,435,36,33,40,44,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,23,Robert,1818,4.769999980926514,5.179999828338623,4.769999980926514,5.179999828338623,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,477,518,41,24,48,52,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,24,what's,1819,5.179999828338623,5.320000171661377,5.179999828338623,5.320000171661377,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,518,533,15,0,52,54,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,25,the,1820,5.320000171661377,5.429999828338623,5.320000171661377,5.429999828338623,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,533,543,10,0,54,55,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,26,purpose,1821,5.429999828338623,5.829999923706055,5.429999828338623,5.829999923706055,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,543,583,40,0,55,59,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,27,of,1822,5.829999923706055,5.940000057220459,5.829999923706055,5.940000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,583,595,12,0,59,60,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$7,28,business,1823,5.940000057220459,6.340000152587891,5.940000057220459,6.340000152587891,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,595,635,40,0,60,64,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$6,1,But,1824,0.5400000214576721,0.7799999713897705,0.5400000214576721,0.7799999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,55,78,23,23,6,8,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$6,2,I,1825,0.9100000262260437,1.0299999713897705,0.9100000262260437,1.0299999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,92,103,11,0,10,11,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$6,3,just,1826,1.2799999713897705,1.4600000381469727,1.2799999713897705,1.4600000381469727,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,128,147,19,0,13,15,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$6,4,kept,1827,1.4600000381469727,1.6200000047683716,1.4600000381469727,1.6200000047683716,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,147,163,16,0,15,17,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$6,5,going,1828,1.6200000047683716,1.9600000381469727,1.6200000047683716,1.9600000381469727,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,163,197,34,0,17,20,3,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,1,And,1829,0.5099999904632568,0.6200000047683716,0.5099999904632568,0.6200000047683716,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,51,63,12,0,6,7,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,2,I,1830,0.6200000047683716,0.6899999976158142,0.6200000047683716,0.6899999976158142,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,0,1,63,69,6,0,7,7,0,0,no_visual_frame_in_interval,7,0.010000002384185747
-s9qJ7ATP7w$_$8,3,said,1831,0.6899999976158142,0.9100000262260437,0.6899999976158142,0.9100000262260437,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,69,92,23,0,7,10,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,4,Oh,1832,0.9100000262260437,1.090000033378601,0.9100000262260437,1.090000033378601,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,92,110,18,0,10,11,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,5,make,1833,1.090000033378601,1.2999999523162842,1.090000033378601,1.2999999523162842,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,110,130,20,0,11,13,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,6,a,1834,1.2999999523162842,1.350000023841858,1.2999999523162842,1.350000023841858,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,130,136,6,0,13,14,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,7,profit,1835,1.350000023841858,1.8799999952316284,1.350000023841858,1.8799999952316284,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,136,188,52,36,14,19,5,5,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,8,and,1836,1.8799999952316284,1.9700000286102295,1.8799999952316284,1.9700000286102295,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,188,198,10,7,19,20,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,9,all,1837,1.9700000286102295,2.0399999618530273,1.9700000286102295,2.0399999618530273,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,198,204,6,6,20,21,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,10,these,1838,2.0399999618530273,2.190000057220459,2.0399999618530273,2.190000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,204,220,16,14,21,22,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,11,other,1839,2.190000057220459,2.380000114440918,2.190000057220459,2.380000114440918,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,220,239,19,19,22,24,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$8,12,things,1840,2.380000114440918,2.6700000762939453,2.380000114440918,2.6700000762939453,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,239,268,29,26,24,27,3,3,in_interval_valid_face,-1,
-yRb-Jum7EQ$_$1,1,it,1841,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,2,comes,1842,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,3,with,1843,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,4,the,1844,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,5,assistance,1845,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,6,and,1846,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,7,agitation,1847,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,8,of,1848,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,9,states,1849,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,10,and,1850,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,11,regimes,1851,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,12,Yesterday,1852,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,13,Iran,1853,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,14,announced,1854,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,15,that,1855,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,16,it,1856,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,17,will,1857,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,18,finance,1858,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,19,the,1859,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,20,families,1860,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,21,of,1861,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,22,the,1862,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,23,terrorists,1863,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,24,and,1864,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,25,murderers,1865,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,26,this,1866,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,27,shows,1867,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,28,that,1868,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,29,Iran,1869,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,30,even,1870,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,31,after,1871,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,32,the,1872,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,33,nuclear,1873,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,34,agreement,1874,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,35,is,1875,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,36,continuing,1876,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,37,to,1877,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,38,aid,1878,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,39,terrorism,1879,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,40,including,1880,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,41,Palestinian,1881,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,42,terrorism,1882,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,43,Hezbollah,1883,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,44,terrorism,1884,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,45,and,1885,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,46,its,1886,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,47,assistance,1887,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,48,to,1888,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$1,49,Hamas,1889,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,1,Yesterday,1890,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,2,Eliav,1891,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,3,Gelman,1892,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,4,lost,1893,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,5,his,1894,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,6,life,1895,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,7,in,1896,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,8,another,1897,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,9,terrorist,1898,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,10,attack,1899,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,11,not,1900,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,12,by,1901,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,13,the,1902,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,14,students,1903,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-yRb-Jum7EQ$_$5,15,of,1904,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
